Product Name,Hair Type,Comment,Sentiment Score,Tags,Category,User Name,Comment Date,Product URL,Product Image,Description,Price,Analyzed Date
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"User Tips:good
Fragrance:good
Packaging:good

Hello seller, Thank you so much for sending my chosen items correctly and exceeding my expectations, hoping for your shop to boost more.",0.974702537059784,curl-enhancing; soft-hold; hydrating,Styling Product,jeffborja288,2025-02-17T14:06:33.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"I recently purchased this item from Shopee, and I am extremely satisfied with my order. The product arrived well-packaged and in perfect condition, which shows that the seller takes great care in handling shipments. The delivery was also faster than expected, making the overall shopping experience smooth and hassle-free.",0.9680216908454896,curl-enhancing; soft-hold; hydrating,Styling Product,r*****r,2025-08-29T22:53:18.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Beauty Profile:frizzy
Fragrance:good
Packaging:good

People love to romanticize NURSING, but the truth is, being a student nurse is TOUGH. 

It’s exhausting, overwhelming, and mentally, emotionally & physically draining. And yet, despite all that, I still find myself romanticizing my program. Maybe it’s because I know deep down that this path is worth it. The reality isn’t always as picture-perfect as it seems, and that’s something people need to see.

We spend the entire days in school, from morning until evening. On top of lectures, we have return demonstrations where we memorize long procedures—sometimes 10 pages a week. There are daily quizzes in every subject, endless reports, and other class requirements. Twice a week, we pull through our 8-hour hospital duties, where we have to write nursing care plans, nurses’ notes, have drug study, case study and more.

Most days, we barely have time for ourselves. We rush out with wet hair from an early morning shower, and by the time we get home, our hair is still damp from exhaustion (in short, muskwela nga basa ang buhok, mo uli nga basa gihapon ang buhok tungod sa hairbun). 

Everything about us—our posture, our uniform, our attitude—has to be prim and proper. 

Nursing school isn’t just about wearing scrubs and helping people; it’s a test of endurance, discipline, and heart. And that’s the reality people need to see.",0.5429064035415649,curl-enhancing; soft-hold; hydrating,Styling Product,j*****a,2025-02-19T08:44:43.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"User Tips:best talaga to to hold curls.

Fast delivery. Been a buyer ever since great products talaga ung brand nato. Ubos kasi sa watsons dito",0.8218989372253418,curl-enhancing; soft-hold; hydrating,Styling Product,l*****s,2024-09-10T04:23:42.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Texture:good
Fragrance:good
Effectiveness:di pa na try pero sana maganda

thank you watsons received products in good condition at mabilis din na deliver, thank you",0.8991838097572327,curl-enhancing; soft-hold; hydrating,Styling Product,c*****2,2024-09-11T07:04:24.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,Maganda ang pagkaka-pack at mabilis dumating sa akin ang item.,0.9447994828224182,curl-enhancing; soft-hold; hydrating,Styling Product,8*****4,2024-12-11T06:59:02.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Packaging:safe
Fragrance:good
Benefits:literally curl your hair !!💞

i love thiss !! it's my 5th time using it, when it arrived  before i quickly try it, and it's literally curl your hair, ugh !! I love ittt !💞",0.9481720328330994,curl-enhancing; soft-hold; hydrating,Styling Product,sunsetpaine,2025-04-20T10:52:58.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"good for hair, make my hair moisturize, easy to apply on hair after taking a shower, smells really goodddd and fix my hair well",0.9529404640197754,curl-enhancing; soft-hold; hydrating,Styling Product,k*****0,2025-09-28T13:34:39.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:57
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Usage Experience:works on my hair!
Benefits:it makes my wavy hair more defined and it feels like a conditioner
Fragrance:okay naman ang smell

Had doubts using this product because i thought I'm just a straight hair gal na buhag-hag or laging naka Flay Away ang buhok. But Wow na WoW talaga, i never thought it will bring out the wavy side of me fir a cheap price!",0.8274396657943726,curl-enhancing; soft-hold; hydrating,Styling Product,f49ccmvmj2,2025-09-01T05:04:51.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:58
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Effectiveness:sobrang ganda
Fragrance:mabangoooo
Texture:okaaayyy langgg, parang conditioner!

sorry for the late review! ang ganda po niya!! mas nagkakavolume ang curlyyy ko. salamat sellerrrr. and safe dumating ang item, walang natapon hehe, kasi sealed talaga, thank you po!",0.8632388114929199,curl-enhancing; soft-hold; hydrating,Styling Product,p*****y,2024-09-16T10:06:44.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:58
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"The product arrive in the fast time, this will be my first time using it so i hope that it will be effective in my curly hair thank you",0.9684821367263794,curl-enhancing; soft-hold; hydrating,Styling Product,j*****y,2023-04-07T04:05:53.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:58
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Effectiveness:legit
Fragrance:mabango
Texture:feels like a lotion

Effective indeed for curly hair",0.8733855485916138,curl-enhancing; soft-hold; hydrating,Styling Product,1999dimple,2022-08-17T11:48:08.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:58
MONEA Curl Defining Milk Hair Lotion 200ml,curly,"Fragrance:No smell
Beauty Profile:Curly Hair.",0.8680008053779602,curl-enhancing; soft-hold; hydrating,Styling Product,k*****o,2025-10-09T05:57:40.000Z,https://shopee.ph/MONEA-Curl-Defining-Milk-Hair-Lotion-200ml-i.92328166.2251374906?extraParams=%7B%22display_model_id%22%3A60422990145%2C%22model_selection_logic%22%3A3%7D&sp_atk=d362322b-6472-4307-83e3-f2a3f0df08fb&xptdk=d362322b-6472-4307-83e3-f2a3f0df08fb,https://down-bs-us.img.susercontent.com/ph-11134211-7qul9-lg0oag82bek846.jpg,"Hair Lotion

Creating shiny and moisturized curls

Leaves hair silky smooth and manageable

It gives awesome definition and bounce to curly or wavy hair",₱105,2025-11-22 17:28:58
